,사용년월,표준버스정류장ID,버스정류장ARS번호,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,행정동,역명
1525,2,104000153,5246,0.0,0.0,0.0,0.0,5699.130434782609,11558.307692307691,16105.555555555557,29213.0,43379.259259259255,39687.03703703704,27720.0,23237.703703703704,26723.03703703704,32065.0,28114.666666666668,28482.666666666664,24628.59259259259,24134.74074074074,24041.703703703704,22313.74074074074,14300.0,14120.0,11224.0,3959.538461538462,군자동,군자새마을금고앞
1526,3,104000153,5246,0.0,0.0,0.0,0.0,6669.333333333333,13003.375,20769.75,33794.666666666664,43694.45833333333,37009.739130434784,22597.083333333336,23635.636363636364,22725.0,26703.130434782608,20361.523809523813,21986.666666666668,22445.333333333332,24150.0,24059.454545454548,20796.416666666664,12878.625,10583.0,10589.64,5395.0,군자동,군자새마을금고앞
1527,4,104000153,5246,0.0,0.0,0.0,0.0,7433.142857142857,14573.565217391306,25175.92,39186.53846153846,53612.307692307695,41337.46153846154,28973.53846153846,25978.153846153844,25149.538461538465,26796.0,18958.8,22012.958333333332,19969.090909090908,19204.04347826087,18215.34782608696,19371.91304347826,13996.173913043478,11777.96,12027.23076923077,5177.16,군자동,군자새마을금고앞
1528,5,104000153,5246,136.0,0.0,0.0,0.0,4500.888888888889,7553.454545454546,13132.190476190475,21413.238095238095,26366.04347826087,23474.68181818182,15364.695652173912,11021.739130434782,12611.039999999999,11860.869565217392,10252.0,8688.521739130434,11545.625,8830.521739130434,8616.347826086956,7526.363636363637,8690.954545454546,6375.0,6307.826086956522,2036.3636363636365,군자동,군자새마을금고앞
1529,6,104000153,5246,138.82758620689657,0.0,0.0,0.0,4034.3846153846157,8022.714285714285,11979.333333333332,18046.206896551725,22413.96551724138,25385.733333333334,17360.4,15175.166666666668,16602.600000000002,17829.172413793105,14661.931034482757,13357.758620689656,18233.379310344826,13990.344827586207,15145.379310344826,12883.0,9439.655172413793,7925.689655172414,7014.620689655172,2002.0,군자동,군자새마을금고앞
1530,7,104000153,5246,0.0,0.0,0.0,0.0,4820.5,10564.0,15845.818181818182,29458.5,31812.428571428572,21233.333333333336,13500.0,8473.0,13735.0,15042.0,18119.5,13920.666666666666,17573.333333333336,23528.666666666664,21952.0,22226.428571428572,13597.5,11135.833333333334,7428.5,2938.2000000000003,군자동,군자새마을금고앞
1531,8,104000153,5246,0.0,0.0,0.0,0.0,2676.96,6243.625,8041.956521739131,14426.782608695652,19303.454545454544,17843.590909090908,11921.583333333332,9874.666666666668,11007.608695652174,10532.454545454546,10846.0,9935.652173913044,11542.5,10764.409090909092,10013.826086956522,9359.565217391304,6333.608695652174,5117.391304347826,5484.625,1711.0,군자동,군자새마을금고앞
1532,9,104000153,5246,0.0,0.0,0.0,0.0,2025.6923076923076,5205.2,7114.8,10544.275862068966,15252.41379310345,15663.793103448277,8812.551724137931,7770.666666666666,8870.333333333334,8922.5,8659.766666666666,7257.3448275862065,9989.137931034482,8946.793103448275,10089.931034482759,11331.666666666668,6543.6,4886.233333333334,4853.333333333334,2041.0666666666668,군자동,군자새마을금고앞
1533,10,104000153,5246,0.0,0.0,0.0,0.0,3633.4285714285716,7373.793103448276,11896.068965517241,15962.5,23905.241379310344,22777.93103448276,13842.444444444443,12629.0,13846.344827586207,15297.857142857143,10892.41379310345,11790.068965517241,12187.241379310346,14764.41379310345,15450.931034482759,15004.41379310345,10064.48275862069,8148.103448275862,7780.0344827586205,2010.0,군자동,군자새마을금고앞
1534,11,104000153,5246,0.0,0.0,0.0,0.0,6715.928571428572,14437.5,22485.172413793105,30622.666666666668,43726.666666666664,38382.933333333334,24070.266666666666,22882.13333333333,27002.0,24696.533333333336,19641.600000000002,18139.034482758623,22580.57142857143,21936.25,23983.142857142855,20770.137931034486,13717.241379310346,12708.620689655172,10318.068965517241,2342.5862068965516,군자동,군자새마을금고앞
1535,12,104000153,5246,109.89999999999999,0.0,0.0,0.0,3724.666666666667,9919.0,16471.0,23638.4,37223.1,35454.1,21190.399999999998,20803.2,21157.5,23360.399999999998,24059.699999999997,19558.5,22446.666666666664,22731.8,26092.999999999996,20214.8,11676.800000000001,9500.4,9013.800000000001,2495.5,군자동,군자새마을금고앞
1536,1,104000154,5247,5289.862068965517,204.0,0.0,0.0,0.0,8178.206896551725,9091.310344827587,12448.896551724138,20634.48275862069,23201.37931034483,27908.275862068964,25820.689655172413,29678.0,32471.724137931036,36536.48275862069,45014.96551724138,44488.55172413793,42275.1724137931,62336.8275862069,51964.137931034486,43614.75862068965,61224.8275862069,37969.6551724138,16919.5,군자동,장안초등학교
1537,2,104000154,5247,6187.222222222223,37.22222222222222,0.0,0.0,0.0,7217.846153846153,7681.111111111111,11967.666666666668,16824.296296296296,21513.11111111111,23127.5,22488.962962962964,25499.703703703704,30357.22222222222,38267.18518518519,40450.666666666664,44104.29629629629,43928.88888888889,54937.62962962963,49496.40740740741,39442.0,47929.555555555555,41154.666666666664,20228.076923076926,군자동,장안초등학교
1538,3,104000154,5247,8832.166666666668,383.5714285714286,0.0,0.0,0.0,7972.708333333333,8393.875,17149.875,19037.791666666664,23996.956521739132,18663.083333333336,22983.272727272728,22044.347826086956,26349.73913043478,27787.2380952381,37368.09523809524,37465.142857142855,41370.0,54272.045454545456,47095.125,36073.875,35046.44,33079.2,28513.333333333336,군자동,장안초등학교
1539,4,104000154,5247,18130.079999999998,1074.2727272727273,0.0,0.0,0.0,7567.04347826087,11326.48,23566.53846153846,24460.615384615387,24850.73076923077,24344.30769230769,24583.846153846152,24248.038461538465,27428.423076923078,26790.96,34562.20833333333,36291.81818181818,36326.34782608696,41606.08695652174,42137.30434782609,38352.260869565216,38306.52,39266.769230769234,34164.0,군자동,장안초등학교
1540,5,104000154,5247,8357.818181818182,1368.0,0.0,0.0,0.0,5563.636363636364,6248.380952380952,11979.333333333334,13384.13043478261,12899.909090909092,11823.91304347826,10239.13043478261,13693.92,12482.608695652174,13448.76,15026.86956521739,19834.791666666668,16013.782608695652,19138.08695652174,17085.0,21721.409090909092,20978.571428571428,20562.608695652176,16593.454545454544,군자동,장안초등학교
1541,6,104000154,5247,5250.206896551725,540.5,0.0,0.0,0.0,5123.857142857142,7391.222222222222,11315.103448275862,12939.137931034482,14124.6,12831.6,13252.333333333334,16024.400000000001,17352.37931034483,18077.793103448275,20327.58620689655,25175.1724137931,24504.827586206895,30919.58620689655,25025.0,20137.931034482757,22781.37931034483,22593.103448275862,15918.0,군자동,장안초등학교
1542,7,104000154,5247,9346.5,1650.0,0.0,0.0,0.0,7410.0,9738.181818181818,13714.5,16334.42857142857,11667.5,10470.0,8236.2,14148.166666666666,16560.0,23482.5,23028.0,27146.666666666668,43345.33333333333,48570.66666666667,54271.42857142857,34632.0,35745.833333333336,27486.833333333336,22675.600000000002,군자동,장안초등학교
1543,8,104000154,5247,5268.772727272727,635.7333333333333,0.0,0.0,0.0,3032.916666666667,4661.608695652174,6556.695652173913,10030.045454545454,9197.727272727272,8916.666666666666,9800.0,11159.130434782608,11726.59090909091,14645.0,15503.04347826087,18164.0,18358.772727272728,25107.26086956522,21227.130434782608,18537.391304347828,19006.08695652174,18723.375,12704.666666666668,군자동,장안초등학교
1544,9,104000154,5247,4533.033333333334,639.7368421052631,0.0,0.0,0.0,2402.4,4057.5333333333333,7029.51724137931,8491.034482758621,7241.379310344828,8125.55172413793,7841.166666666666,9253.666666666668,9966.785714285714,11647.266666666666,12684.137931034482,14592.827586206895,16006.310344827585,22828.137931034482,23486.666666666668,21945.0,18461.333333333332,19153.333333333336,16826.933333333334,군자동,장안초등학교
1545,10,104000154,5247,7237.862068965517,599.0769230769231,0.0,0.0,0.0,3984.8275862068967,7177.586206896552,10025.0,14541.0,10938.48275862069,11986.888888888889,11566.285714285716,14100.517241379312,16359.857142857141,14519.793103448277,19820.827586206895,19725.51724137931,26603.103448275862,34176.41379310345,32820.275862068964,28297.241379310344,29953.103448275862,29870.06896551724,19995.0,군자동,장안초등학교
1546,11,104000154,5247,14283.766666666666,515.3076923076924,0.0,0.0,0.0,6213.900000000001,11664.896551724138,18768.0,25713.333333333332,20898.4,21108.8,23320.4,25116.0,27693.466666666667,30036.600000000002,35638.551724137935,34156.92857142857,43872.5,54503.428571428565,49410.8275862069,43895.1724137931,44037.93103448275,39834.137931034486,27821.0,군자동,장안초등학교
1547,12,104000154,5247,9529.9,1484.0,0.0,0.0,0.0,5387.2,10264.8,13910.800000000001,18425.7,19068.4,16219.599999999999,19113.600000000002,21490.0,23776.199999999997,31166.1,34886.7,36868.0,45190.6,55406.399999999994,47239.0,36525.6,35165.399999999994,35530.3,23854.5,군자동,장안초등학교
1548,1,104000155,5248,0.0,0.0,0.0,0.0,6225.777777777778,13504.137931034484,18389.241379310344,30011.655172413793,44744.82758620689,39885.51724137931,30707.58620689655,24893.793103448275,28089.06896551724,28521.724137931036,28401.51724137931,27770.689655172413,24566.06896551724,23701.896551724138,24797.241379310344,19340.689655172413,14455.03448275862,16684.137931034482,8931.034482758621,3285.1,군자동,장안초등학교
1549,2,104000155,5248,0.0,0.0,0.0,0.0,4937.608695652174,10973.076923076922,15857.777777777777,26289.222222222223,36180.148148148146,34212.96296296296,26840.0,21766.962962962964,26994.88888888889,29562.22222222222,26853.111111111113,28805.333333333332,23409.629629629628,23036.51851851852,21886.777777777777,18694.592592592595,14326.0,16290.296296296297,10410.666666666666,3500.4615384615386,군자동,장안초등학교
1550,3,104000155,5248,0.0,0.0,0.0,0.0,7970.666666666666,11229.166666666666,19118.125,28789.75,38929.08333333333,33843.13043478261,23369.833333333336,23334.545454545452,22066.304347826084,24560.695652173912,20985.714285714286,25566.428571428572,20441.285714285714,20874.0,23529.409090909092,19673.5,15440.625,10560.720000000001,9773.4,3791.666666666667,군자동,장안초등학교
1551,4,104000155,5248,0.0,0.0,0.0,0.0,8052.571428571428,15261.478260869566,22840.84,37766.53846153846,46575.692307692305,41337.46153846154,28374.46153846154,23165.076923076922,24363.615384615387,24453.69230769231,21610.96,20107.791666666664,19530.0,17313.13043478261,20701.565217391308,17820.608695652172,15071.04347826087,14773.119999999999,12859.153846153846,5545.08,군자동,장안초등학교
1552,5,104000155,5248,136.0,0.0,0.0,0.0,4226.444444444444,6820.363636363637,11556.857142857141,19586.857142857145,23897.260869565216,21530.5,14763.91304347826,11684.782608695652,12396.72,10081.739130434782,10242.68,9187.04347826087,10647.291666666668,8356.652173913044,10934.95652173913,7518.636363636364,9408.227272727274,7692.857142857142,6533.913043478261,2629.818181818182,군자동,장안초등학교
1553,6,104000155,5248,189.31034482758622,0.0,0.0,0.0,4516.307692307692,7069.142857142857,12177.666666666666,17387.58620689655,20528.793103448275,22949.033333333336,17863.600000000002,15382.666666666668,15556.333333333334,16601.068965517243,13794.827586206897,15181.034482758621,16550.06896551724,14052.413793103447,18008.55172413793,13702.0,8999.137931034484,9332.931034482759,7588.413793103448,2758.0,군자동,장안초등학교
1554,7,104000155,5248,31.0,0.0,0.0,0.0,4650.0,10393.0,18890.18181818182,27654.5,26829.571428571428,17495.833333333336,13260.0,8117.8,13165.5,13995.5,18739.5,14136.0,15133.333333333334,22252.666666666664,24042.666666666668,20962.857142857145,14467.0,12113.333333333334,7234.833333333334,3701.8,군자동,장안초등학교
1555,8,104000155,5248,0.0,0.0,0.0,0.0,2751.8399999999997,5344.208333333334,7996.521739130435,12836.347826086956,17181.181818181816,15887.863636363636,10824.833333333332,9902.666666666668,9982.608695652174,9742.09090909091,11928.666666666666,10038.434782608696,10706.5,10283.318181818182,11558.608695652174,9168.739130434784,7551.260869565218,6102.608695652174,5484.625,2232.166666666667,군자동,장안초등학교
1556,9,104000155,5248,7.966666666666667,0.0,0.0,0.0,1980.0,4659.2,6679.2,9766.068965517241,13588.96551724138,13422.41379310345,8780.965517241379,7755.0,7536.333333333334,8838.035714285714,8540.266666666666,7394.275862068966,8844.137931034482,7880.758620689655,10416.551724137931,10075.0,8664.0,6581.866666666667,6001.666666666667,2646.266666666667,군자동,장안초등학교
1557,10,104000155,5248,0.0,0.0,0.0,0.0,3355.714285714286,6591.724137931034,10398.137931034482,13650.0,21845.379310344826,18996.41379310345,13929.037037037036,12332.428571428572,12926.48275862069,13414.071428571428,11365.103448275862,11376.0,12295.862068965518,13085.51724137931,16716.724137931036,13260.41379310345,11041.758620689656,10127.586206896553,8322.827586206897,3000.0,군자동,장안초등학교
1558,11,104000155,5248,0.0,0.0,0.0,0.0,7389.928571428572,12543.300000000001,20248.068965517243,28333.333333333336,40716.666666666664,32985.333333333336,24693.733333333334,21636.533333333333,22471.0,21429.2,20750.4,18352.206896551725,20292.0,21994.64285714286,24820.714285714283,22281.103448275862,15591.931034482759,15478.448275862069,10523.51724137931,3725.8275862068963,군자동,장안초등학교
1559,12,104000155,5248,157.0,0.0,0.0,0.0,5117.222222222223,9318.4,15652.0,18841.0,35771.7,30513.300000000003,19608.0,17388.800000000003,19127.5,23247.0,24721.199999999997,19859.399999999998,19950.666666666664,23132.2,27450.999999999996,19167.199999999997,13047.4,12301.8,9339.6,3162.0,군자동,장안초등학교
1560,1,104000157,5250,5138.0,90.66666666666667,0.0,0.0,824.0,11106.206896551725,23193.172413793105,48607.51724137931,102344.82758620688,64442.482758620696,45891.72413793103,41207.1724137931,51761.448275862065,57125.17241379311,56519.58620689655,59455.72413793103,58843.724137931036,63508.620689655174,88410.75862068965,83246.89655172413,64311.1724137931,84935.1724137931,61675.1724137931,24650.6,군자동,광진광장
1561,2,104000157,5250,5007.333333333333,74.44444444444444,0.0,0.0,1424.7826086956522,10412.23076923077,21284.111111111113,46978.66666666667,87707.85185185185,65880.48148148147,41662.5,38988.0,49069.25925925926,59330.555555555555,62416.96296296296,69197.33333333333,65463.85185185185,68482.0,89001.03703703704,80480.48148148149,63128.0,75045.18518518518,66584.88888888889,27257.69230769231,군자동,광진광장
1562,3,104000157,5250,9639.166666666668,127.85714285714286,0.0,0.0,1371.047619047619,11745.708333333332,22444.0,51243.0,85207.75,73401.0,41541.16666666667,41048.72727272727,46525.86956521739,50424.52173913043,48966.66666666667,70094.04761904762,63918.57142857143,65478.0,91559.59090909091,79839.375,57942.375,55276.68,58790.76,39238.333333333336,군자동,광진광장
1563,4,104000157,5250,20235.84,1404.818181818182,0.0,0.0,1342.095238095238,16994.0,30543.92,61415.0,108927.92307692308,79216.73076923077,49668.92307692308,42440.76923076923,51085.0,51530.769230769234,44465.119999999995,61027.45833333333,58418.181818181816,53674.17391304348,66586.65217391305,70817.04347826086,65018.17391304348,57763.799999999996,70927.38461538462,50010.840000000004,군자동,광진광장
1564,5,104000157,5250,10298.90909090909,2160.0,0.0,0.0,727.2777777777777,9346.909090909092,16785.90476190476,32587.238095238095,52621.13043478261,41038.0,26050.956521739132,20413.04347826087,25244.64,21751.304347826088,22619.64,23754.95652173913,32513.541666666668,22986.434782608696,30425.04347826087,28737.727272727272,35289.818181818184,30171.42857142857,37134.782608695656,24901.818181818184,군자동,광진광장
1565,6,104000157,5250,9566.48275862069,556.1666666666666,0.0,0.0,826.1538461538462,9103.42857142857,18418.555555555555,34063.862068965514,56800.0,47205.9,32027.2,29340.5,33301.566666666666,36886.44827586207,32897.379310344826,43293.10344827586,48979.862068965514,41809.65517241379,57865.517241379304,48620.0,37557.24137931035,39668.275862068964,45243.58620689655,26698.0,군자동,광진광장
1566,7,104000157,5250,8571.5,1386.0,0.0,0.0,883.5,14117.0,23636.363636363636,51762.5,73403.71428571429,35934.16666666667,20800.0,13963.800000000001,24577.833333333332,27726.5,35045.5,35568.0,36426.66666666667,61692.666666666664,77560.0,81075.71428571429,53742.5,54375.833333333336,40753.0,28269.800000000003,군자동,광진광장
1567,8,104000157,5250,4899.681818181818,516.5333333333333,0.0,0.0,468.0,6515.541666666667,11204.217391304348,26770.608695652172,46874.54545454545,30730.090909090908,16834.666666666664,16342.666666666668,18556.95652173913,20265.954545454548,22484.666666666664,21944.08695652174,26486.0,26777.86363636364,36256.956521739135,34439.565217391304,26597.521739130436,26304.347826086956,31695.125,17729.5,군자동,광진광장
1568,9,104000157,5250,4437.433333333333,496.7368421052631,0.0,0.0,403.6153846153846,5214.3,9042.733333333334,18249.379310344826,35528.27586206897,26353.448275862072,16488.0,13551.666666666666,17035.333333333336,18405.535714285714,18578.266666666666,19955.896551724138,23508.03448275862,25174.20689655172,34524.68965517241,37970.833333333336,33162.6,25073.3,29315.0,21182.0,군자동,광진광장
1569,10,104000157,5250,8651.172413793103,531.0,0.0,0.0,567.0,7932.413793103448,14754.620689655172,25837.5,52336.75862068965,36901.51724137931,24852.074074074073,23404.428571428572,26397.620689655174,31240.5,24343.51724137931,31349.379310344826,33161.89655172414,38466.48275862069,52805.58620689655,52936.41379310345,42110.379310344826,41630.51724137931,47387.48275862069,26460.0,군자동,광진광장
1570,11,104000157,5250,12738.933333333332,441.69230769230774,0.0,0.0,1251.7142857142858,14021.7,28808.41379310345,50864.0,96576.66666666666,74090.13333333333,45312.666666666664,42304.26666666666,49634.0,52322.4,43540.200000000004,54494.620689655174,57271.50000000001,63064.28571428572,82960.42857142857,83193.3103448276,64905.41379310345,64450.862068965514,64579.24137931035,34670.275862068964,군자동,광진광장
1571,12,104000157,5250,10864.4,1764.0,0.0,0.0,369.11111111111114,10665.199999999999,23478.0,38130.200000000004,80800.5,60602.0,35930.799999999996,34003.200000000004,39427.5,46456.2,50595.299999999996,49241.4,56003.99999999999,59241.0,83012.59999999999,75039.2,54859.600000000006,46771.2,52146.100000000006,29806.5,군자동,광진광장
1572,1,104000158,5251,1037.7241379310344,453.33333333333337,546.0,208.84615384615384,297.55555555555554,2650.344827586207,5966.172413793103,7567.482758620689,22593.103448275862,22784.275862068967,17220.0,15174.620689655172,16347.137931034482,20213.103448275862,19841.379310344826,17693.896551724138,19498.06896551724,18980.689655172413,20034.206896551725,12140.689655172413,7764.275862068966,9434.48275862069,7119.310344827586,3334.5,군자동,어린이대공원앞.세종대학교
1573,2,104000158,5251,1093.5555555555557,1265.5555555555554,566.6666666666667,436.8695652173913,294.7826086956522,2292.153846153846,4311.333333333333,6813.888888888889,20278.814814814814,18912.925925925927,15675.0,13236.666666666666,16664.51851851852,22260.0,21897.0,23144.0,21304.148148148146,21389.185185185186,20147.25925925926,11612.518518518518,7306.0,7373.777777777778,6045.777777777777,3930.846153846154,군자동,어린이대공원앞.세종대학교
1574,3,104000158,5251,1793.3333333333335,818.2857142857143,175.0,241.5,185.9047619047619,2672.5416666666665,4592.875,9298.125,23779.458333333332,18801.739130434784,16906.833333333336,19821.81818181818,18816.73913043478,25996.347826086956,22815.238095238095,25474.04761904762,21559.333333333332,28812.0,28046.318181818184,14463.166666666666,9676.125,8176.76,6701.76,5070.0,군자동,어린이대공원앞.세종대학교
1575,4,104000158,5251,3800.64,1487.4545454545455,666.0,322.5238095238095,180.66666666666669,3745.304347826087,6092.68,13544.615384615385,28928.30769230769,25869.423076923074,26604.46153846154,27372.461538461535,29009.807692307695,34853.53846153846,31722.32,31393.833333333332,28827.272727272724,31035.26086956522,27821.956521739132,16094.782608695652,13584.521739130434,11552.76,9388.846153846154,7700.04,군자동,어린이대공원앞.세종대학교
1576,5,104000158,5251,2114.181818181818,1134.0,453.59999999999997,373.3333333333333,233.27777777777777,2173.090909090909,3719.9047619047615,7449.333333333334,19112.260869565216,15973.818181818182,15160.173913043478,15673.913043478262,17912.64,15227.826086956522,13635.16,11133.652173913042,15281.875,12516.173913043478,13184.695652173914,6730.454545454546,7017.318181818182,6064.285714285714,5324.347826086957,4177.454545454546,군자동,어린이대공원앞.세종대학교
1577,6,104000158,5251,1830.0000000000002,336.8333333333333,284.20000000000005,289.1428571428571,234.0769230769231,2415.714285714286,3794.7777777777774,6981.379310344828,14812.068965517241,16396.100000000002,15125.6,14967.666666666668,17222.100000000002,19548.51724137931,17250.103448275862,16228.448275862069,20676.41379310345,18645.51724137931,21580.827586206895,12376.0,9804.655172413793,9040.862068965518,7674.48275862069,4746.0,군자동,어린이대공원앞.세종대학교
1578,7,104000158,5251,1364.0,1056.0,526.5,797.5,263.5,3097.0,4897.454545454546,8999.5,15353.42857142857,13075.833333333334,7810.0,6038.400000000001,10329.166666666666,12282.0,15174.5,12578.0,15720.0,23992.666666666664,26824.0,16820.0,11784.5,9315.0,6003.666666666667,4747.6,군자동,어린이대공원앞.세종대학교
1579,8,104000158,5251,682.8181818181818,516.5333333333333,467.49999999999994,474.00000000000006,74.88,1547.8333333333335,2335.3478260869565,4627.652173913043,9827.045454545454,11414.863636363636,7703.999999999999,7774.666666666667,8529.782608695652,9123.545454545456,9405.666666666666,9867.130434782608,11276.5,11821.09090909091,12912.565217391304,6996.956521739131,5543.04347826087,5040.869565217391,4561.25,2448.5,군자동,어린이대공원앞.세종대학교
1580,9,104000158,5251,900.2333333333333,436.5263157894737,130.0,354.75,182.76923076923077,1410.5,2274.7999999999997,4164.689655172413,13870.344827586208,11594.827586206897,12366.0,12298.333333333332,10771.666666666668,13360.714285714286,11846.433333333334,11120.241379310344,14434.896551724138,15287.724137931034,17178.48275862069,11537.5,9199.800000000001,6421.333333333333,4820.833333333334,3334.5333333333333,군자동,어린이대공원앞.세종대학교
1581,10,104000158,5251,1727.3793103448277,1007.5384615384615,950.1818181818182,500.5,381.85714285714283,2271.7241379310344,3607.5172413793102,6712.5,20381.793103448275,17638.620689655174,21202.814814814814,20389.285714285714,18530.37931034483,25045.5,17993.034482758623,18654.896551724138,19877.586206896554,26393.241379310344,23458.44827586207,14117.379310344828,10925.068965517241,10741.379310344828,7599.103448275861,5550.0,군자동,어린이대공원앞.세종대학교
1582,11,104000158,5251,2852.0,1521.3846153846155,1192.5,1052.3076923076922,818.4285714285714,4158.0,6642.827586206897,14688.0,39153.33333333333,30355.733333333334,39701.46666666667,40666.53333333333,34615.0,43624.53333333334,33937.200000000004,29979.79310344828,36655.28571428572,39298.39285714286,35974.71428571428,22190.896551724138,17420.896551724138,16665.517241379308,10637.655172413793,7161.620689655172,군자동,어린이대공원앞.세종대학교
1583,12,104000158,5251,2119.5,2100.0,935.0,588.0,453.0,3840.2,4841.2,8366.400000000001,24709.2,28023.600000000002,23323.2,23144.000000000004,23152.5,29824.199999999997,29162.699999999997,24868.5,28634.666666666664,33397.0,33057.6,17401.8,12602.4,11188.199999999999,8000.200000000001,5177.0,군자동,어린이대공원앞.세종대학교
1584,1,104000159,5252,987.1034482758621,521.3333333333334,432.25,417.6923076923077,137.33333333333334,9995.586206896553,14101.862068965516,30089.137931034482,62648.275862068964,40563.31034482759,33959.31034482759,30508.137931034482,30647.517241379308,35985.86206896552,34212.206896551725,31790.827586206895,29009.931034482757,28063.62068965517,40043.86206896552,20085.51724137931,14554.896551724138,16609.655172413793,10053.793103448275,4915.3,군자동,능동교회앞
1585,2,104000159,5252,892.1111111111111,632.7777777777777,633.3333333333334,409.5652173913044,122.82608695652173,7754.3076923076915,11819.0,25744.111111111113,52635.259259259255,34623.51851851852,29040.0,27970.814814814814,29033.77777777778,36305.0,34272.25925925926,31269.333333333332,27759.11111111111,31142.444444444445,36010.62962962963,18017.62962962963,11882.0,12498.814814814816,8160.444444444444,6341.0,군자동,능동교회앞
1586,3,104000159,5252,1389.8333333333335,613.7142857142858,268.3333333333333,373.2272727272727,92.95238095238095,11004.583333333332,13326.125,39970.45833333333,57516.416666666664,36638.65217391305,29434.75,29180.727272727272,25776.95652173913,31054.260869565216,25010.666666666668,27460.238095238095,26263.571428571428,26397.0,36204.409090909096,18573.041666666664,12695.625,11741.560000000001,8634.960000000001,6261.666666666667,군자동,능동교회앞
1587,4,104000159,5252,2953.2,716.1818181818182,1295.0,595.4285714285714,232.28571428571428,12764.608695652174,17231.28,47488.07692307692,76425.46153846155,45358.61538461538,35781.230769230766,34026.0,34280.11538461539,38203.03846153846,28427.84,28556.791666666664,24684.545454545452,25744.17391304348,29090.4347826087,18770.782608695652,16946.347826086956,12633.72,10577.307692307693,9014.04,군자동,능동교회앞
1588,5,104000159,5252,1768.0,720.0,453.59999999999997,233.33333333333331,205.83333333333331,7422.545454545455,9028.380952380952,26259.61904761905,38238.391304347824,25799.818181818184,20375.478260869564,17065.217391304348,17596.8,16633.91304347826,14185.04,11893.304347826086,14434.583333333334,11418.0,14064.695652173914,7966.818181818182,9862.5,6514.285714285714,6793.913043478261,4247.272727272727,군자동,능동교회앞
1589,6,104000159,5252,1426.1379310344828,336.8333333333333,323.40000000000003,328.57142857142856,206.53846153846155,7857.428571428571,9810.888888888889,25422.758620689656,32280.51724137931,28428.166666666668,23147.2,21732.166666666668,22095.5,23276.172413793105,21152.06896551724,20922.41379310345,24683.58620689655,20706.206896551725,28404.275862068964,16458.0,11692.586206896553,10421.551724137931,9438.896551724138,5824.0,군자동,능동교회앞
1590,7,104000159,5252,1519.0,924.0,850.5,687.5,511.5,11381.0,12839.272727272728,35854.5,41046.28571428571,25306.666666666668,16290.0,11499.6,16884.0,20769.0,23188.0,20165.333333333332,21786.666666666668,33833.33333333333,35130.66666666667,24277.14285714286,14263.5,13895.833333333334,7428.5,6540.400000000001,군자동,능동교회앞
1591,8,104000159,5252,673.590909090909,407.26666666666665,265.8333333333333,349.8571428571429,383.76,5898.5,6778.869565217392,16725.217391304348,24895.181818181816,20651.31818181818,13544.416666666666,14205.333333333334,14314.347826086956,15102.818181818184,14606.333333333332,13969.869565217392,15333.0,14355.409090909092,18392.0,11513.173913043478,7305.913043478261,6265.217391304348,6441.375,3667.8333333333335,군자동,능동교회앞
1592,9,104000159,5252,549.7,218.26315789473685,100.75,214.5,342.6923076923077,4386.2,6429.133333333333,14708.965517241379,24198.620689655174,16913.79310344828,13984.793103448275,13026.833333333332,11569.0,13122.678571428572,13176.866666666667,11156.275862068966,12602.896551724138,13692.620689655172,15536.551724137931,12155.0,9302.4,7173.833333333333,6792.5,4663.6,군자동,능동교회앞
1593,10,104000159,5252,1384.7586206896551,803.3076923076923,877.0909090909091,546.0,347.1428571428571,6542.068965517241,10535.448275862069,21737.5,38852.793103448275,27600.0,23404.74074074074,20970.07142857143,19764.93103448276,24476.571428571428,17962.206896551725,18022.896551724138,18215.689655172413,21640.48275862069,26306.48275862069,17665.51724137931,11304.310344827587,11385.862068965518,9243.931034482757,5910.0,군자동,능동교회앞
1594,11,104000159,5252,2091.4666666666667,1325.076923076923,517.5,1028.923076923077,890.6428571428572,10810.800000000001,18924.068965517243,41004.0,73360.0,47586.53333333333,41059.73333333333,36975.86666666667,35742.0,40920.53333333333,30412.800000000003,28410.068965517243,29942.14285714286,33342.32142857143,37813.28571428571,25032.41379310345,19638.51724137931,16386.206896551725,11984.48275862069,8411.0,군자동,능동교회앞
1595,12,104000159,5252,1727.0,1176.0,952.0,462.0,637.5555555555555,9828.0,14560.0,27190.800000000003,55595.7,42865.3,31046.0,27297.600000000002,29942.5,34605.899999999994,29880.899999999998,26089.8,28409.333333333332,33142.2,37325.6,22251.8,14293.400000000001,13519.8,11855.500000000002,7533.0,군자동,능동교회앞
1596,1,104000160,5253,12908.275862068966,11628.0,7257.25,7873.499999999999,4417.555555555556,44576.27586206897,69011.31034482758,96491.86206896552,167475.8620689655,108446.89655172414,86043.44827586207,74257.6551724138,86071.58620689655,89161.03448275862,99036.8275862069,88998.44827586207,85282.20689655172,86707.24137931035,103534.62068965517,71453.79310344828,59767.448275862065,66587.58620689655,41159.31034482759,21785.399999999998,군자동,능동사거리.군자역
