,사용년월,표준버스정류장ID,버스정류장ARS번호,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,행정동
228,1,104900072,5731,0.0,0.0,0.0,0.0,0.0,0.0,688.4137931034483,3217.862068965517,7588.965517241379,6630.689655172414,7495.3448275862065,7252.758620689656,7886.620689655172,9795.310344827587,9068.793103448275,10359.51724137931,12062.896551724138,10214.58620689655,8697.413793103447,8239.310344827587,5395.3448275862065,7510.344827586207,3917.9310344827586,1706.1333333333332,중곡4동
229,1,104900073,5728,0.0,0.0,0.0,0.0,0.0,0.0,782.8965517241379,4194.724137931034,8085.103448275861,5607.241379310345,5625.103448275862,4945.6551724137935,5653.241379310344,6664.034482758621,6420.689655172414,6535.172413793103,7510.344827586207,9697.931034482759,15289.137931034484,16464.206896551725,8314.48275862069,10528.275862068966,7003.862068965517,1209.5,광장동
230,1,104900074,5727,0.0,0.0,0.0,0.0,0.0,0.0,718.3448275862069,2499.3103448275865,5754.9655172413795,3525.5862068965516,4880.689655172413,6792.827586206897,5304.275862068966,7209.931034482759,7064.827586206897,7817.896551724137,6251.344827586207,7820.068965517241,8255.172413793103,9190.0,5896.551724137931,8224.137931034484,5033.0344827586205,2163.133333333333,중곡4동
231,1,104900075,5724,0.0,0.0,0.0,0.0,0.0,0.0,63.241379310344826,2077.7586206896553,3735.310344827586,4526.586206896552,3243.1034482758623,2269.034482758621,3066.206896551724,2466.0689655172414,2006.8965517241381,3162.0,2835.7241379310344,3139.7241379310344,4767.586206896552,4458.827586206897,3291.1724137931033,2676.0344827586205,2315.862068965517,302.33333333333337,구의3동
232,1,104900076,5723,0.0,0.0,0.0,0.0,0.0,0.0,1197.2413793103447,6248.275862068966,10687.793103448275,5142.827586206897,8192.58620689655,8667.931034482759,8828.827586206897,8593.655172413793,10359.48275862069,10230.827586206895,12785.41379310345,12669.724137931034,14151.724137931034,17936.344827586207,11852.068965517241,15951.724137931034,10578.413793103447,4021.6,중곡4동
233,1,104900077,5721,0.0,0.0,0.0,0.0,0.0,0.0,2434.793103448276,9941.275862068966,15131.172413793103,16308.551724137933,17751.724137931036,20661.96551724138,22519.586206896554,23005.8275862069,26624.8275862069,27466.0,34703.86206896552,42492.96551724138,63854.89655172414,57803.206896551725,33311.58620689655,42029.48275862069,23380.689655172413,3960.5666666666666,구의3동
234,1,104900078,5720,0.0,0.0,0.0,0.0,0.0,0.0,3112.8275862068963,4967.379310344828,12743.137931034482,11838.206896551725,13456.758620689654,15920.689655172415,15040.413793103447,16786.758620689656,17050.689655172413,21491.1724137931,21078.655172413793,22611.51724137931,28716.206896551725,32545.275862068967,23998.96551724138,33362.06896551724,21217.103448275862,7586.2,중곡4동
235,1,104900079,5718,0.0,0.0,0.0,0.0,0.0,0.0,11271.03448275862,50353.6551724138,77717.6551724138,43388.24137931034,20765.586206896554,19729.655172413793,20468.0,21352.8275862069,18805.620689655174,17904.0,20235.689655172413,22790.41379310345,24790.758620689656,12285.793103448275,9512.758620689656,8748.275862068966,5853.137931034483,1917.6000000000001,구의1동
236,1,104900080,5717,0.0,0.0,0.0,0.0,0.0,0.0,3917.793103448276,6175.9655172413795,8573.310344827587,8789.793103448275,9603.862068965518,12263.482758620688,11377.310344827585,12334.413793103447,12635.172413793103,13800.724137931034,15273.413793103447,12482.689655172413,18075.793103448275,16141.241379310346,11913.586206896553,16155.03448275862,14301.551724137931,4065.1,구의2동
237,1,104900082,5726,0.0,0.0,0.0,0.0,0.0,0.0,737.1034482758621,1931.2413793103449,5280.0,4528.896551724138,7591.655172413793,6106.896551724138,6481.655172413793,6818.724137931034,9868.172413793103,8458.965517241379,7953.103448275862,9022.758620689656,8478.827586206897,7690.827586206897,4930.758620689655,6405.586206896552,4038.758620689655,709.5,중곡1동
238,1,104900085,5501,0.0,0.0,0.0,0.0,0.0,0.0,798.0,5895.620689655172,6029.586206896552,3150.344827586207,2975.5862068965516,4489.758620689656,3940.206896551724,3397.0689655172414,5276.827586206897,5204.137931034482,6650.9655172413795,6110.689655172414,7812.275862068966,8661.689655172413,7203.310344827585,8095.448275862069,5770.758620689655,835.6666666666667,중곡3동
239,1,104900089,5508,0.0,0.0,0.0,0.0,0.0,0.0,19814.344827586207,21275.37931034483,22419.06896551724,19212.827586206895,8471.482758620688,8101.862068965517,8479.862068965516,8448.0,7880.0,4793.689655172413,4052.379310344828,3455.3793103448274,1710.0,1109.1379310344828,589.6551724137931,651.7241379310345,783.5862068965517,0.0,중곡4동
240,1,104900091,5599,0.0,0.0,0.0,0.0,0.0,0.0,10010.206896551723,17884.758620689656,41376.551724137935,33421.206896551725,27024.275862068967,31608.55172413793,31096.413793103446,33070.34482758621,36509.8275862069,36155.275862068964,36066.89655172414,42660.03448275862,63552.0,57780.96551724138,39565.31034482759,52415.51724137931,32949.48275862069,10753.6,구의1동
241,1,104900097,5582,0.0,0.0,0.0,0.0,0.0,0.0,37818.3448275862,110121.20689655172,211140.0,140035.24137931035,96815.17241379312,94371.20689655172,108271.1724137931,105619.1379310345,109676.89655172414,114204.0,127101.20689655172,136471.3103448276,181168.27586206896,143457.93103448275,99227.31034482758,128733.0,77026.20689655172,26575.100000000002,구의3동
242,1,104900098,5710,0.0,0.0,0.0,0.0,0.0,0.0,1986.7586206896551,11744.068965517241,16940.96551724138,12102.827586206895,9325.862068965518,7028.689655172414,6144.55172413793,6124.137931034484,5139.931034482759,5479.241379310344,5235.51724137931,6252.9655172413795,8583.172413793103,5409.103448275862,2717.931034482759,2483.6206896551726,1309.7931034482758,714.4,구의1동
243,1,104900099,5579,0.0,0.0,0.0,0.0,0.0,0.0,5249.0344827586205,16398.310344827587,40708.55172413793,24206.0,12118.96551724138,12067.137931034484,13593.517241379312,15607.620689655174,15620.344827586208,12927.0,13908.551724137931,14235.448275862069,19347.1724137931,11147.068965517241,11688.275862068966,13285.724137931034,6852.413793103448,2448.9,구의3동
244,1,104900100,5550,0.0,0.0,0.0,0.0,0.0,0.0,1612.655172413793,10133.068965517241,20132.689655172413,14350.241379310346,11572.758620689656,11688.96551724138,14104.551724137931,15704.96551724138,16523.44827586207,17298.0,23428.482758620692,26276.137931034482,42846.75862068965,35702.93103448276,21469.517241379308,29467.862068965518,17924.137931034482,3960.5666666666666,구의3동
245,1,104900102,5555,0.0,0.0,0.0,0.0,0.0,0.0,347.8275862068965,3004.758620689655,6774.206896551724,4333.9655172413795,3857.586206896552,3162.896551724138,5076.275862068966,5808.241379310345,5686.206896551725,4681.0,6110.310344827587,7956.0,11503.724137931034,10985.51724137931,5136.689655172414,6611.379310344828,5107.586206896552,846.5333333333333,구의3동
246,1,104900103,5585,0.0,0.0,0.0,0.0,0.0,0.0,1486.1724137931035,3899.793103448276,7565.586206896552,11814.068965517243,9251.379310344828,11104.51724137931,11753.793103448277,12784.620689655174,14550.000000000002,14725.0,16980.586206896554,14692.689655172413,21284.965517241377,12988.758620689656,13687.58620689655,14796.896551724138,6535.172413793103,3265.2000000000003,구의3동
247,1,104900106,5576,0.0,0.0,0.0,0.0,0.0,0.0,2164.655172413793,7009.482758620689,20130.0,9530.379310344828,3873.9310344827586,5652.068965517242,5419.379310344827,4560.0,6360.9655172413795,5788.862068965517,5370.206896551725,5553.310344827586,6989.793103448276,5052.413793103448,4485.724137931034,5335.310344827586,3753.8275862068967,639.4,자양2동
248,1,104900107,5588,0.0,0.0,0.0,0.0,0.0,0.0,1529.6896551724137,3400.344827586207,8850.0,6502.0344827586205,5061.103448275862,4216.137931034483,6024.896551724138,6000.0,5528.689655172414,6739.689655172414,8410.48275862069,8906.758620689656,10967.724137931034,10951.448275862069,7559.275862068966,9308.41379310345,6705.310344827586,3113.6,자양2동
249,1,104900108,5732,0.0,0.0,0.0,0.0,0.0,0.0,1598.4137931034481,1723.4137931034481,3213.310344827586,5502.758620689656,6127.344827586207,5460.827586206897,6141.793103448275,7915.6551724137935,6826.206896551725,7360.0,10080.551724137931,12429.310344827587,16998.103448275862,13246.344827586208,9406.896551724138,11116.620689655172,6777.931034482758,1180.0,광장동
250,1,104900109,5519,0.0,0.0,0.0,0.0,0.0,0.0,4371.172413793103,11511.10344827586,17655.931034482757,8393.44827586207,6964.413793103449,6559.862068965517,6874.620689655172,6630.206896551725,11016.551724137931,7550.344827586207,11816.275862068966,13442.068965517241,21758.793103448275,6623.172413793104,3611.034482758621,2848.8275862068963,2259.310344827586,88.5,광장동
251,1,104900110,5584,0.0,0.0,0.0,0.0,0.0,0.0,1500.551724137931,1235.655172413793,2660.4827586206893,2612.068965517242,2008.9655172413795,1717.2413793103449,1500.551724137931,1860.5172413793105,1892.4137931034484,2188.9655172413795,3004.137931034483,2363.1034482758623,1953.103448275862,2343.1034482758623,1213.7931034482758,1424.4137931034481,1516.9655172413793,678.5,광장동
252,1,104900112,5551,0.0,0.0,0.0,0.0,0.0,0.0,3896.3793103448274,10409.827586206897,32130.0,20337.41379310345,12965.172413793103,14298.206896551725,18074.689655172413,20820.0,23244.275862068967,24022.379310344826,29067.310344827587,29027.44827586207,40006.620689655174,36705.10344827586,28631.103448275862,36949.86206896552,21147.51724137931,8201.0,자양2동
253,1,104900113,5668,60.96551724137931,0.0,0.0,0.0,0.0,0.0,11181.51724137931,26753.0,42986.51724137931,35729.793103448275,23137.275862068967,24500.41379310345,27464.48275862069,30124.137931034486,27752.275862068964,28806.62068965517,29848.44827586207,31641.37931034483,44668.3448275862,28625.172413793105,18784.55172413793,22486.137931034482,16000.0,4488.400000000001,자양1동
254,1,104900114,5562,0.0,0.0,0.0,0.0,0.0,0.0,8716.344827586207,26815.0,43350.0,24226.758620689656,15933.103448275862,16742.344827586207,16833.379310344826,20640.0,19320.689655172413,20107.206896551725,21736.55172413793,21140.137931034482,30544.8275862069,32007.724137931033,20739.55172413793,30678.034482758623,20832.310344827587,3586.2000000000003,자양2동
255,1,104900115,5596,30.482758620689655,0.0,0.0,0.0,0.0,0.0,9539.03448275862,33418.0,49696.137931034486,34487.58620689655,28225.41379310345,24333.51724137931,26114.310344827583,27674.482758620692,29025.931034482757,30379.03448275862,35871.379310344826,37382.75862068966,43777.8275862069,30145.379310344826,20590.758620689656,21291.655172413793,16352.0,4763.2,자양1동
256,1,104900116,5572,0.0,0.0,0.0,0.0,0.0,0.0,4964.275862068966,22072.41379310345,28440.0,21317.172413793105,9747.310344827587,8768.344827586207,7871.724137931034,10620.0,7133.793103448276,8921.0,10371.034482758621,10355.448275862069,12189.517241379312,9667.862068965516,8916.068965517241,11777.41379310345,6074.896551724138,1529.0,자양2동
257,1,104900118,5993,0.0,0.0,0.0,0.0,0.0,0.0,97.86206896551724,1105.5862068965516,3489.7241379310344,1288.6206896551726,1372.793103448276,1888.9655172413793,1919.310344827586,1725.2068965517244,1317.9310344827588,2347.5862068965516,2369.9310344827586,2117.5862068965516,4302.931034482759,4998.620689655173,2124.137931034483,3684.8965517241377,3292.137931034483,649.0,광장동
258,1,104900119,5992,0.0,0.0,0.0,0.0,0.0,0.0,130.48275862068965,780.4137931034481,4249.862068965517,1114.4827586206898,1171.8965517241381,1064.6896551724137,1814.6206896551723,1759.034482758621,1453.103448275862,1300.689655172414,1602.2068965517242,890.0,1312.2413793103449,812.2758620689656,819.3103448275862,1021.8620689655172,580.9655172413793,206.5,광장동
259,1,104900120,5991,0.0,0.0,0.0,0.0,0.0,0.0,21988.241379310344,50254.206896551725,69428.58620689655,35531.275862068964,17353.379310344826,11273.172413793105,10287.206896551725,13355.89655172414,12442.344827586208,10474.03448275862,10067.51724137931,10661.793103448275,14668.448275862069,14823.448275862069,6165.206896551725,10200.0,4508.206896551725,0.0,중곡2동
260,1,104900121,5510,0.0,0.0,0.0,0.0,0.0,0.0,59.86206896551724,1530.8275862068967,1138.344827586207,1455.5172413793105,766.9655172413793,1238.2758620689656,1430.7586206896551,1857.103448275862,1970.0,2187.7241379310344,2513.1034482758623,3455.3793103448274,4805.689655172414,5197.103448275862,3596.8965517241377,4934.48275862069,1476.7586206896551,0.0,중곡4동
261,1,104900122,5506,0.0,0.0,0.0,0.0,0.0,0.0,478.8965517241379,937.2413793103449,1644.2758620689656,614.551724137931,766.9655172413793,742.9655172413793,1395.8620689655172,1274.4827586206898,1188.7931034482758,2380.758620689655,1916.2413793103449,2485.448275862069,3980.1724137931033,4626.689655172414,2506.0344827586205,3134.4827586206898,1054.8275862068965,0.0,중곡4동
262,1,104900123,5505,0.0,0.0,0.0,0.0,0.0,0.0,6076.0,10653.310344827587,7620.586206896552,5175.172413793103,3521.068965517241,2830.344827586207,2652.137931034483,2294.0689655172414,1902.0689655172414,2316.413793103448,1099.4827586206898,1212.4137931034484,1149.8275862068965,221.82758620689657,265.3448275862069,248.27586206896552,30.137931034482758,0.0,중곡4동
263,1,104900124,5500,0.0,0.0,0.0,0.0,0.0,0.0,2244.8275862068963,3530.2758620689656,3762.862068965517,3008.0689655172414,1987.1379310344826,1026.0,1535.4482758620688,2148.4137931034484,1562.4137931034481,900.8275862068965,1287.9655172413793,1151.7931034482758,1120.344827586207,285.2068965517241,147.41379310344828,434.48275862068965,150.68965517241378,0.0,중곡4동
264,1,104900125,5755,0.0,0.0,0.0,0.0,0.0,785.6896551724138,4712.0,9876.103448275862,30347.58620689655,16657.44827586207,16715.793103448275,13914.206896551725,19457.310344827587,18144.344827586207,19847.172413793105,20928.06896551724,21811.862068965518,20294.896551724138,24184.41379310345,18301.896551724138,12043.03448275862,11681.103448275862,7744.9655172413795,1162.6666666666667,중곡3동
265,1,104900126,5990,0.0,0.0,0.0,0.0,0.0,0.0,358.8275862068965,1658.3793103448274,1001.9999999999999,1497.5862068965519,2109.4137931034484,1923.3103448275863,2966.2068965517237,3281.275862068966,2872.4137931034484,5583.448275862069,4706.48275862069,3590.689655172414,4760.689655172414,4623.724137931034,2943.448275862069,3932.620689655172,3905.3793103448274,678.5,광장동
266,1,104900127,5671,0.0,0.0,0.0,0.0,0.0,0.0,163.10344827586206,877.9655172413792,1865.7931034482758,2507.586206896552,1875.034482758621,2953.655172413793,2966.2068965517237,3619.5517241379316,3379.3103448275865,3204.137931034483,5374.068965517242,2946.206896551724,3356.896551724138,2280.6206896551726,1031.7241379310344,743.1724137931035,645.5172413793103,295.0,광장동
267,1,104900128,5511,0.0,0.0,0.0,0.0,0.0,1384.3103448275863,950.0,6383.793103448275,7866.413793103448,3583.5172413793102,4682.172413793103,8049.206896551725,6418.068965517241,7113.862068965517,4371.103448275862,4088.965517241379,5535.586206896552,5370.0,5195.724137931034,3914.068965517241,4802.206896551724,6247.172413793103,1860.3103448275863,72.66666666666667,중곡3동
268,1,104900129,5999,0.0,0.0,0.0,0.0,0.0,0.0,48189.93103448275,96599.79310344828,142416.62068965516,101671.62068965517,82306.55172413794,68242.93103448275,78052.0,83619.20689655172,84222.75862068967,75392.0,102659.96551724139,101050.3448275862,156069.24137931035,111890.72413793103,76835.03448275862,93724.1724137931,46983.44827586207,11911.933333333334,구의3동
269,2,101000252,5118,3332.9999999999995,0.0,0.0,0.0,13474.166666666668,34930.4,56014.81481481482,100613.18518518518,151763.7037037037,139311.85185185185,107520.76923076923,102434.66666666666,109968.51851851853,109605.51851851853,101142.48148148149,99316.77777777777,86026.5925925926,87655.55555555556,94389.5925925926,73677.74074074074,49181.92592592592,44555.0,28620.0,11152.692307692307,중곡2동
270,2,104000001,5001,11146.666666666666,6814.166666666667,1112.2222222222222,2102.608695652174,14864.5,27765.719999999998,40470.0,78000.0,176713.77777777778,101762.0,82152.0,76190.59259259258,85761.11111111111,98750.29629629629,86638.4074074074,81745.33333333334,78528.22222222223,94209.77777777778,110752.44444444445,85917.33333333333,63024.333333333336,79636.74074074073,65053.48148148148,31842.46153846154,중곡1동
271,2,104000002,5002,18749.629629629628,5787.555555555556,2675.5555555555557,907.8260869565217,2749.739130434783,54237.53846153846,51666.666666666664,74266.07407407407,140756.5185185185,107779.11111111111,82949.46153846155,74702.07407407407,90440.0,108507.25925925927,110034.22222222222,126957.11111111112,127113.77777777777,147181.03703703705,178399.4074074074,124337.77777777778,82727.74074074074,93248.22222222222,72102.11111111111,37663.99999999999,군자동
272,2,104000003,5003,18722.407407407405,18528.545454545456,4827.428571428572,8415.68,25707.291666666668,60235.200000000004,53398.333333333336,90891.92592592593,222722.22222222225,157974.07407407407,120940.34615384616,118789.1111111111,130831.48148148149,142205.2962962963,132166.33333333334,136555.74074074073,144623.33333333334,169902.96296296298,212895.5185185185,142714.96296296298,109539.85185185184,133218.33333333334,97088.14814814815,42800.0,중곡2동
273,2,104000004,5004,27491.851851851854,10693.0,2053.3333333333335,2479.3846153846152,14124.0,52092.799999999996,52775.0,73997.0,155083.88888888888,116609.77777777778,95101.84615384614,100533.33333333333,112566.66666666667,110185.55555555556,112607.4074074074,129692.22222222222,159587.0,174220.2962962963,219419.85185185185,143067.03703703702,106028.44444444444,126960.00000000001,89473.48148148149,43645.0,능동
274,2,104000005,5005,10081.296296296296,6030.0,1558.857142857143,1751.6799999999998,27019.25,56776.0,62095.37037037037,113217.55555555555,216157.77777777778,171193.14814814815,105550.92307692308,94137.77777777777,104195.37037037038,118878.88888888889,105985.03703703705,104686.29629629629,112671.66666666667,119632.5925925926,153076.44444444444,100988.33333333334,68448.29629629629,82931.11111111111,63128.88888888889,30659.615384615383,중곡2동
275,2,104000006,5006,11262.814814814814,3063.4444444444443,630.0,946.5833333333333,20757.333333333336,38886.92307692308,43820.653846153844,85425.92592592593,177175.62962962964,123761.40740740742,104598.4074074074,104261.66666666667,111578.88888888889,129618.22222222222,125187.99999999999,126256.59259259258,141225.0,146085.62962962964,169388.0,125942.22222222223,98307.85185185185,108850.0,87464.0,36261.0,구의2동
276,2,104000007,5007,21388.88888888889,7803.0,905.3333333333334,1069.5384615384614,18128.0,67089.92,96200.0,147222.44444444444,227117.1111111111,178545.07407407407,168019.15384615384,168296.2962962963,200994.44444444447,183418.2962962963,167298.77777777778,198481.1111111111,211758.0,239528.14814814815,290634.0,193905.0,141855.40740740742,137412.22222222222,101088.5925925926,48227.0,능동
277,2,104000008,5101,9550.666666666666,9061.0,1574.2222222222222,1469.5652173913045,1164.5,1378.4399999999998,4625.7692307692305,6088.888888888889,17148.444444444445,6716.0,6745.692307692308,5214.74074074074,7095.0,8999.148148148148,10255.37037037037,11568.666666666668,13609.703703703704,13636.777777777777,20197.55555555556,17641.333333333332,15170.333333333334,16241.703703703703,13929.333333333332,10183.384615384615,중곡1동
278,2,104000009,5102,684.0,1952.1666666666667,239.55555555555554,497.3913043478261,3356.5,13828.16,5480.7692307692305,7866.666666666666,9846.222222222223,6448.333333333333,5842.923076923077,4453.296296296296,5996.111111111111,8117.925925925925,6672.481481481481,6166.666666666667,4845.703703703704,6128.888888888889,6746.88888888889,4376.666666666666,4425.666666666667,4096.148148148148,2995.5555555555557,2196.923076923077,중곡1동
279,2,104000010,5103,0.0,0.0,0.0,0.0,2991.1666666666665,4397.88,5919.2307692307695,15422.22222222222,22801.77777777778,15500.333333333332,8626.461538461539,7868.259259259259,10105.0,10361.037037037036,11190.037037037036,9644.666666666668,9436.37037037037,10068.888888888889,8363.555555555557,7114.888888888889,5419.666666666667,5310.7037037037035,4019.037037037037,1318.1538461538462,중곡1동
280,2,104000011,5104,7194.666666666666,184.16666666666669,0.0,0.0,0.0,590.76,4603.846153846154,6333.333333333333,15476.000000000002,10025.333333333332,10432.0,10360.25925925926,12302.777777777777,14313.185185185184,16019.148148148148,19782.666666666668,21028.962962962964,24077.777777777777,40136.444444444445,34025.777777777774,27406.0,32626.296296296296,19620.888888888887,10235.076923076924,중곡1동
281,2,104000012,5105,2710.6666666666665,368.33333333333337,0.0,0.0,0.0,590.76,3573.4615384615386,5755.555555555556,9822.666666666668,7957.0,7397.692307692308,5999.259259259259,8552.222222222223,9933.777777777777,11190.037037037036,12777.333333333334,12566.37037037037,11929.444444444445,18861.111111111113,16878.222222222223,13608.333333333334,16789.44444444444,11607.777777777777,5427.692307692308,중곡1동
282,2,104000013,5106,0.0,0.0,0.0,0.0,5206.0,7854.92,7607.307692307692,17555.555555555555,21812.444444444445,15135.333333333332,10783.076923076924,7822.11111111111,9436.111111111111,10868.407407407407,8360.074074074073,8682.666666666668,7627.925925925926,7639.222222222223,7997.111111111111,6239.555555555555,4141.666666666667,4596.259259259259,3020.5185185185182,1318.1538461538462,중곡1동
283,2,104000014,5107,5320.0,36.833333333333336,0.0,0.0,0.0,743.92,3178.846153846154,9755.555555555555,15264.000000000002,10049.666666666666,11159.23076923077,12713.814814814814,13401.666666666666,16689.814814814814,17810.59259259259,21213.333333333336,23370.666666666668,25194.111111111113,25845.111111111113,23521.777777777777,18886.0,24815.037037037036,18123.11111111111,7753.846153846154,중곡1동
284,2,104000015,5108,0.0,0.0,0.0,0.0,3813.1666666666665,3544.56,6050.7692307692305,14200.0,19668.88888888889,15451.666666666666,9303.538461538461,7706.74074074074,10200.555555555557,12203.592592592591,8905.296296296296,9472.0,9343.62962962963,11426.0,9355.111111111111,9898.0,6555.666666666667,6382.3703703703695,5017.555555555556,1447.3846153846155,중곡1동
285,2,104000016,5109,3696.555555555555,0.0,0.0,0.0,0.0,1902.16,3718.576923076923,9426.666666666666,22482.296296296296,14538.923076923078,19035.925925925923,21724.14814814815,23502.222222222223,24266.666666666668,27328.14814814815,32685.333333333336,33514.444444444445,34467.333333333336,43688.666666666664,37626.96296296296,27123.555555555555,28373.7037037037,21597.037037037036,6580.961538461539,중곡3동
286,2,104000018,5111,253.33333333333331,0.0,0.0,0.0,7078.333333333333,10852.48,12737.307692307693,21555.555555555555,30480.88888888889,26645.0,21490.923076923078,17743.962962962964,19636.666666666668,24273.666666666664,21834.85185185185,18006.666666666668,18154.0,18649.333333333332,17632.444444444445,15733.555555555555,10957.666666666668,12121.740740740739,8013.11111111111,3101.5384615384614,중곡1동
287,2,104000019,5112,329.3333333333333,368.33333333333337,136.88888888888889,0.0,4498.166666666666,15622.32,8900.76923076923,21244.444444444445,26523.55555555556,20196.666666666664,18230.923076923078,16751.777777777777,17056.666666666668,19894.25925925926,19446.25925925926,13295.333333333334,13772.000000000002,14359.111111111111,13903.333333333334,9157.333333333332,7597.0,7215.888888888889,6565.259259259259,2145.230769230769,중곡1동
288,2,104000020,5113,0.0,2631.2727272727275,477.7142857142857,533.12,3191.25,3496.8,6227.9629629629635,7170.814814814815,11409.62962962963,14610.555555555555,13296.461538461539,12325.666666666666,16881.48148148148,16422.444444444445,22952.925925925927,29319.888888888887,25000.77777777778,31069.62962962963,36872.7037037037,44199.03703703704,33753.777777777774,39530.0,36079.25925925926,13416.153846153846,중곡2동
289,2,104000021,5114,781.8148148148148,548.1818181818182,729.1428571428571,990.0799999999999,3510.3750000000005,8309.6,3648.3333333333335,13935.037037037036,23444.444444444445,14037.592592592591,17769.653846153848,16514.0,18633.333333333336,20017.40740740741,25197.03703703704,30749.185185185182,29896.2962962963,29182.222222222223,38872.96296296296,35336.40740740741,29953.185185185182,33276.666666666664,27952.59259259259,10617.692307692307,중곡2동
290,2,104000022,5115,123.44444444444443,493.3636363636364,125.71428571428571,190.39999999999998,992.8333333333334,3609.6000000000004,3537.7777777777783,9684.296296296296,14730.925925925927,12400.555555555555,9685.076923076924,10291.333333333332,10869.444444444445,10703.185185185186,10157.555555555557,15142.814814814814,13191.740740740743,14228.148148148148,15511.444444444443,18524.037037037036,13358.518518518516,12581.111111111111,11031.851851851852,3580.3846153846152,중곡2동
291,2,104000023,5116,2715.7777777777774,0.0,0.0,0.0,6878.916666666667,19364.0,32835.0,63132.74074074074,89792.22222222223,60079.259259259255,42844.15384615385,38891.666666666664,60359.25925925926,46448.55555555556,38346.740740740745,36543.62962962963,37968.2962962963,38909.62962962963,35400.81481481482,33929.03703703704,21260.740740740737,24082.777777777777,16842.222222222223,8806.923076923076,중곡2동
292,2,104000024,5117,370.3333333333333,0.0,0.0,0.0,0.0,2105.6,9286.666666666668,16411.555555555555,36026.2962962963,24637.407407407405,21709.346153846156,19625.333333333332,20186.111111111113,21896.592592592595,21496.222222222223,21632.59259259259,25673.444444444445,23483.703703703704,30494.51851851852,25484.814814814814,17460.148148148146,21700.555555555555,13348.148148148148,3950.7692307692305,중곡2동
293,2,104000026,5119,123.44444444444443,0.0,0.0,0.0,0.0,451.20000000000005,1732.0370370370372,5729.259259259259,13128.88888888889,10640.74074074074,9561.961538461539,9573.333333333332,8600.0,11806.185185185186,12480.407407407409,11859.296296296296,13528.074074074075,12304.444444444445,15888.851851851852,14910.518518518518,10423.407407407407,10198.888888888889,7223.7037037037035,1851.923076923077,중곡2동
294,2,104000027,5120,4306.666666666666,1155.0,564.5714285714286,625.3478260869565,1767.1739130434783,709.2800000000001,5322.0,14746.666666666666,21591.555555555555,12371.423076923076,12474.444444444443,10446.962962962964,12053.333333333334,13686.111111111113,14736.444444444445,14694.666666666668,19351.88888888889,19206.0,31313.629629629628,27348.074074074073,17969.777777777777,22117.814814814814,16489.629629629628,6510.576923076923,중곡3동
295,2,104000028,5121,2153.333333333333,2590.0,1010.2857142857143,987.391304347826,6490.347826086956,17538.56,15863.653846153846,21062.222222222223,36912.29629629629,21374.884615384617,18959.629629629628,17054.14814814815,20906.666666666668,20655.55555555556,17503.851851851854,17441.333333333336,18198.703703703704,21178.333333333336,23006.629629629628,16134.74074074074,10302.222222222223,10870.888888888889,9594.62962962963,4715.7692307692305,중곡3동
296,2,104000029,5122,7751.999999999999,3185.0,1129.142857142857,757.0,835.3913043478261,870.48,6686.615384615384,17297.777777777777,30213.925925925923,12271.384615384615,16174.814814814814,15116.962962962964,16782.222222222223,16213.88888888889,19579.40740740741,22660.0,26883.62962962963,26351.666666666668,33638.22222222222,31272.74074074074,24860.444444444445,27895.11111111111,26631.48148148148,10381.73076923077,중곡3동
297,2,104000030,5123,430.66666666666663,1804.8333333333335,342.22222222222223,452.17391304347825,5913.833333333333,17000.76,10566.923076923076,17533.333333333332,23320.0,10366.0,8450.923076923076,7545.222222222222,9507.777777777777,11696.22222222222,12202.592592592591,8238.666666666668,9505.925925925927,11798.111111111111,12157.333333333334,11087.555555555555,6839.666666666667,6882.481481481481,7463.925925925925,3670.153846153846,중곡1동
298,2,104000031,5124,35.888888888888886,0.0,0.0,0.0,5976.260869565217,16958.24,29339.230769230766,40724.444444444445,67981.33333333333,42483.0,46617.03703703704,40957.629629629635,45048.88888888889,45536.11111111112,42272.14814814815,43328.66666666667,44577.81481481482,38218.0,38902.74074074074,28625.14814814815,19219.555555555555,17229.333333333332,11418.703703703704,2428.269230769231,중곡3동
299,2,104000032,5125,3624.7777777777774,0.0,0.0,0.0,0.0,999.44,7982.999999999999,5600.0,11045.185185185184,8169.807692307692,10528.888888888889,11104.222222222223,12373.333333333334,12169.444444444445,15601.259259259261,15278.333333333334,18919.444444444445,16781.0,22596.407407407405,20370.88888888889,15402.666666666668,17776.296296296296,15687.037037037036,4469.423076923077,중곡3동
300,2,104000033,5126,107.66666666666666,0.0,0.0,0.0,10667.304347826086,16926.0,16989.46153846154,32168.888888888887,54477.7037037037,33913.03846153846,34180.74074074074,28573.481481481485,31715.55555555556,35100.0,31410.074074074077,33509.333333333336,28865.666666666668,28841.333333333336,31518.740740740737,29310.40740740741,16956.444444444445,16853.296296296296,14993.888888888889,4750.961538461539,중곡3동
301,2,104000034,5127,2512.222222222222,0.0,0.0,0.0,0.0,1708.72,6447.8076923076915,7404.444444444444,17886.074074074073,14572.26923076923,14839.629629629628,15532.074074074075,15751.111111111111,18452.77777777778,17330.88888888889,19570.0,20324.88888888889,21210.666666666668,27416.51851851852,23641.444444444445,18983.111111111113,21023.888888888887,18094.814814814814,5314.038461538462,중곡3동
