,x_index,y_index,격자 당 경로당 수,geometry,행정동,격자 당 어린이 보육시설 수,중심점,x,y
195,11,9,0,"POLYGON ((962987.9999999993 1950908.0000000002, 963187.9999999995 1950908.000000001, 963187.9999999991 1950707.9999999998, 962987.9999999993 1950707.9999999998, 962987.9999999993 1950908.0000000002))",능동,0,POINT (963087.9999999994 1950808),963087.9999999994,1950808.0
196,11,10,0,"POLYGON ((962987.9999999993 1950707.9999999998, 963187.9999999991 1950707.9999999998, 963188.0000000002 1950508, 962988.000000001 1950508.0000000007, 962987.9999999993 1950707.9999999998))",능동,2,POINT (963088.0000000001 1950608.0000000002),963088.0000000001,1950608.0000000002
197,11,11,0,"POLYGON ((962988.000000001 1950508.0000000007, 963188.0000000002 1950508, 963188.0000000002 1950308.000000001, 962987.9999999992 1950308.000000001, 962988.000000001 1950508.0000000007))",능동,0,POINT (963088.0000000002 1950408.0000000005),963088.0000000002,1950408.0000000005
198,11,12,0,"POLYGON ((962987.9999999992 1950308.000000001, 963188.0000000002 1950308.000000001, 963188.0000000007 1950108.0000000005, 962987.9999999997 1950107.9999999998, 962987.9999999992 1950308.000000001))",능동,0,POINT (963087.9999999999 1950208.0000000002),963087.9999999999,1950208.0000000002
199,11,13,0,"POLYGON ((962987.9999999997 1950107.9999999998, 963188.0000000007 1950108.0000000005, 963188.0000000007 1949908, 962987.9999999998 1949908.0000000007, 962987.9999999997 1950107.9999999998))",능동,0,POINT (963088.0000000001 1950008.0000000002),963088.0000000001,1950008.0000000002
200,11,14,0,"POLYGON ((962987.9999999998 1949908.0000000007, 963188.0000000007 1949908, 963187.9999999997 1949708.0000000016, 962988.0000000007 1949707.9999999995, 962987.9999999998 1949908.0000000007))",능동,0,POINT (963088 1949808.0000000007),963088.0,1949808.0000000007
201,11,15,0,"POLYGON ((962988.0000000007 1949707.9999999995, 963187.9999999997 1949708.0000000016, 963187.9999999991 1949507.9999999998, 962987.9999999997 1949508.0000000005, 962988.0000000007 1949707.9999999995))",구의1동,0,POINT (963088.0000000001 1949608.0000000002),963088.0000000001,1949608.0000000002
202,11,16,1,"POLYGON ((962987.9999999997 1949508.0000000005, 963187.9999999991 1949507.9999999998, 963188.0000000006 1949308, 962988.0000000003 1949308, 962987.9999999997 1949508.0000000005))",구의1동,0,POINT (963087.9999999998 1949408),963087.9999999998,1949408.0
203,11,17,0,"POLYGON ((962988.0000000003 1949308, 963188.0000000006 1949308, 963187.999999999 1949108.000000001, 962987.9999999998 1949108.0000000002, 962988.0000000003 1949308))",화양동,0,POINT (963087.9999999999 1949208),963087.9999999999,1949208.0
204,11,18,0,"POLYGON ((962987.9999999998 1949108.0000000002, 963187.999999999 1949108.000000001, 963188.0000000002 1948907.9999999998, 962987.9999999994 1948907.9999999998, 962987.9999999998 1949108.0000000002))",자양1동,0,POINT (963087.9999999997 1949007.9999999998),963087.9999999997,1949007.9999999998
205,11,19,1,"POLYGON ((962987.9999999994 1948907.9999999998, 963188.0000000002 1948907.9999999998, 963187.9999999992 1948708, 962988.0000000009 1948708.0000000007, 962987.9999999994 1948907.9999999998))",자양1동,1,POINT (963088 1948808.0000000007),963088.0,1948808.0000000007
206,11,20,0,"POLYGON ((962988.0000000009 1948708.0000000007, 963187.9999999992 1948708, 963187.9999999998 1948508.0000000002, 962987.999999999 1948508.000000001, 962988.0000000009 1948708.0000000007))",자양1동,2,POINT (963087.9999999998 1948608.0000000005),963087.9999999998,1948608.0000000005
207,11,21,0,"POLYGON ((962987.999999999 1948508.000000001, 963187.9999999998 1948508.0000000002, 963188.000000001 1948308.0000000005, 962987.9999999995 1948307.9999999998, 962987.999999999 1948508.000000001))",자양1동,2,POINT (963087.9999999997 1948408.0000000002),963087.9999999997,1948408.0000000002
208,11,22,1,"POLYGON ((962987.9999999995 1948307.9999999998, 963188.000000001 1948308.0000000005, 963188.0000000003 1948108.0000000007, 962987.9999999998 1948107.9999999993, 962987.9999999995 1948307.9999999998))",자양1동,1,POINT (963088.0000000001 1948208.0000000002),963088.0000000001,1948208.0000000002
209,11,23,3,"POLYGON ((962987.9999999998 1948107.9999999993, 963188.0000000003 1948108.0000000007, 963187.9999999991 1947908.0000000002, 962988.000000001 1947908.000000001, 962987.9999999998 1948107.9999999993))",자양2동,2,POINT (963088.0000000002 1948008.0000000002),963088.0000000002,1948008.0000000002
210,11,24,0,"POLYGON ((962988.000000001 1947908.000000001, 963187.9999999991 1947908.0000000002, 963188.000000001 1947708.0000000005, 962988.0000000005 1947708.0000000012, 962988.000000001 1947908.000000001))",자양2동,3,POINT (963088.0000000003 1947808.0000000007),963088.0000000003,1947808.0000000007
211,11,25,0,"POLYGON ((962988.0000000005 1947708.0000000012, 963188.000000001 1947708.0000000005, 963187.999999999 1947508, 962987.9999999995 1947508, 962988.0000000005 1947708.0000000012))",자양2동,0,POINT (963087.9999999999 1947608.0000000005),963087.9999999999,1947608.0000000005
212,11,26,0,"POLYGON ((962987.9999999995 1947508, 963187.999999999 1947508, 963188.0000000009 1947308.000000001, 962987.9999999999 1947308.0000000016, 962987.9999999995 1947508))",자양2동,0,POINT (963088 1947408.0000000007),963088.0,1947408.0000000007
213,11,27,0,"POLYGON ((962987.9999999999 1947308.0000000016, 963188.0000000009 1947308.000000001, 963187.9999999997 1947107.9999999998, 962988.0000000006 1947107.9999999998, 962987.9999999999 1947308.0000000016))",자양2동,0,POINT (963088.0000000002 1947208.0000000007),963088.0000000002,1947208.0000000007
214,12,0,0,"POLYGON ((963188.0000000005 1952708.0000000002, 963388.0000000002 1952708.000000001, 963388.0000000009 1952508.0000000005, 963187.9999999999 1952507.9999999998, 963188.0000000005 1952708.0000000002))",중곡3동,0,POINT (963288.0000000003 1952608.0000000005),963288.0000000003,1952608.0000000005
215,12,1,0,"POLYGON ((963187.9999999999 1952507.9999999998, 963388.0000000009 1952508.0000000005, 963388.0000000005 1952308, 963188.0000000006 1952308, 963187.9999999999 1952507.9999999998))",중곡3동,0,POINT (963288.0000000005 1952408.0000000002),963288.0000000005,1952408.0000000002
216,12,2,1,"POLYGON ((963188.0000000006 1952308, 963388.0000000005 1952308, 963388.0000000003 1952108.0000000002, 963187.9999999998 1952108.000000001, 963188.0000000006 1952308))",중곡3동,2,POINT (963288.0000000005 1952208.0000000002),963288.0000000005,1952208.0000000002
217,12,3,0,"POLYGON ((963187.9999999998 1952108.000000001, 963388.0000000003 1952108.0000000002, 963388 1951908.0000000005, 963188.0000000009 1951907.9999999998, 963187.9999999998 1952108.000000001))",중곡3동,0,POINT (963288.0000000001 1952008.0000000007),963288.0000000001,1952008.0000000007
218,12,4,0,"POLYGON ((963188.0000000009 1951907.9999999998, 963388 1951908.0000000005, 963388.0000000008 1951708, 963187.9999999992 1951707.9999999993, 963188.0000000009 1951907.9999999998))",중곡3동,0,POINT (963288.0000000002 1951807.9999999998),963288.0000000002,1951807.9999999998
219,12,5,0,"POLYGON ((963187.9999999992 1951707.9999999993, 963388.0000000008 1951708, 963388.0000000001 1951508.0000000002, 963188.0000000005 1951507.9999999995, 963187.9999999992 1951707.9999999993))",중곡2동,3,POINT (963288.0000000002 1951608),963288.0000000002,1951608.0
220,12,6,1,"POLYGON ((963188.0000000005 1951507.9999999995, 963388.0000000001 1951508.0000000002, 963387.9999999994 1951307.999999999, 963187.9999999995 1951307.9999999998, 963188.0000000005 1951507.9999999995))",중곡2동,0,POINT (963287.9999999999 1951408),963287.9999999999,1951408.0
221,12,7,0,"POLYGON ((963187.9999999995 1951307.9999999998, 963387.9999999994 1951307.999999999, 963388.0000000001 1951108, 963188.0000000002 1951107.9999999993, 963187.9999999995 1951307.9999999998))",중곡2동,1,POINT (963287.9999999997 1951207.9999999995),963287.9999999997,1951207.9999999995
222,12,8,0,"POLYGON ((963188.0000000002 1951107.9999999993, 963388.0000000001 1951108, 963387.9999999995 1950908.0000000002, 963187.9999999995 1950908.000000001, 963188.0000000002 1951107.9999999993))",중곡2동,1,POINT (963287.9999999999 1951007.9999999998),963287.9999999999,1951007.9999999998
223,12,9,0,"POLYGON ((963187.9999999995 1950908.000000001, 963387.9999999995 1950908.0000000002, 963387.9999999992 1950707.9999999984, 963187.9999999991 1950707.9999999998, 963187.9999999995 1950908.000000001))",중곡2동,2,POINT (963287.9999999994 1950807.9999999998),963287.9999999994,1950807.9999999998
224,12,10,0,"POLYGON ((963187.9999999991 1950707.9999999998, 963387.9999999992 1950707.9999999984, 963388.0000000007 1950508.0000000007, 963188.0000000002 1950508, 963187.9999999991 1950707.9999999998))",능동,1,POINT (963287.9999999998 1950607.9999999998),963287.9999999998,1950607.9999999998
225,12,11,0,"POLYGON ((963188.0000000002 1950508, 963388.0000000007 1950508.0000000007, 963388.000000001 1950308.0000000002, 963188.0000000002 1950308.000000001, 963188.0000000002 1950508))",능동,0,POINT (963288.0000000008 1950408.0000000002),963288.0000000008,1950408.0000000002
226,12,12,0,"POLYGON ((963188.0000000002 1950308.000000001, 963388.000000001 1950308.0000000002, 963387.9999999997 1950107.999999999, 963188.0000000007 1950108.0000000005, 963188.0000000002 1950308.000000001))",능동,0,POINT (963288.0000000005 1950208.0000000002),963288.0000000005,1950208.0000000002
227,12,13,0,"POLYGON ((963188.0000000007 1950108.0000000005, 963387.9999999997 1950107.999999999, 963388.0000000003 1949908.0000000007, 963188.0000000007 1949908, 963188.0000000007 1950108.0000000005))",능동,0,POINT (963288.0000000002 1950007.9999999998),963288.0000000002,1950007.9999999998
228,12,14,0,"POLYGON ((963188.0000000007 1949908, 963388.0000000003 1949908.0000000007, 963388.0000000002 1949708.0000000002, 963187.9999999997 1949708.0000000016, 963188.0000000007 1949908))",능동,0,POINT (963288.0000000003 1949808.0000000007),963288.0000000003,1949808.0000000007
229,12,15,0,"POLYGON ((963187.9999999997 1949708.0000000016, 963388.0000000002 1949708.0000000002, 963388.0000000009 1949507.9999999998, 963187.9999999991 1949507.9999999998, 963187.9999999997 1949708.0000000016))",구의1동,0,POINT (963288 1949608),963288.0,1949608.0
230,12,16,0,"POLYGON ((963187.9999999991 1949507.9999999998, 963388.0000000009 1949507.9999999998, 963387.9999999994 1949308, 963188.0000000006 1949308, 963187.9999999991 1949507.9999999998))",구의1동,2,POINT (963288 1949408.0000000002),963288.0,1949408.0000000002
231,12,17,0,"POLYGON ((963188.0000000006 1949308, 963387.9999999994 1949308, 963387.9999999997 1949108.0000000002, 963187.999999999 1949108.000000001, 963188.0000000006 1949308))",구의1동,2,POINT (963287.9999999997 1949208),963287.9999999997,1949208.0
232,12,18,0,"POLYGON ((963187.999999999 1949108.000000001, 963387.9999999997 1949108.0000000002, 963388.0000000009 1948908.0000000005, 963188.0000000002 1948907.9999999998, 963187.999999999 1949108.000000001))",구의1동,1,POINT (963287.9999999998 1949008.0000000002),963287.9999999998,1949008.0000000002
233,12,19,0,"POLYGON ((963188.0000000002 1948907.9999999998, 963388.0000000009 1948908.0000000005, 963388.0000000005 1948708.0000000007, 963187.9999999992 1948708, 963188.0000000002 1948907.9999999998))",구의1동,0,POINT (963288.0000000001 1948808.0000000002),963288.0000000001,1948808.0000000002
234,12,20,0,"POLYGON ((963187.9999999992 1948708, 963388.0000000005 1948708.0000000007, 963387.9999999997 1948508.0000000016, 963187.9999999998 1948508.0000000002, 963187.9999999992 1948708))",자양2동,0,POINT (963287.9999999998 1948608.0000000012),963287.9999999998,1948608.0000000012
235,12,21,0,"POLYGON ((963187.9999999998 1948508.0000000002, 963387.9999999997 1948508.0000000016, 963388.0000000002 1948308.0000000005, 963188.000000001 1948308.0000000005, 963187.9999999998 1948508.0000000002))",자양2동,0,POINT (963288.0000000003 1948408.0000000007),963288.0000000003,1948408.0000000007
236,12,22,0,"POLYGON ((963188.000000001 1948308.0000000005, 963388.0000000002 1948308.0000000005, 963387.9999999993 1948108, 963188.0000000003 1948108.0000000007, 963188.000000001 1948308.0000000005))",자양1동,2,POINT (963288.0000000003 1948208.0000000005),963288.0000000003,1948208.0000000005
237,12,23,1,"POLYGON ((963188.0000000003 1948108.0000000007, 963387.9999999993 1948108, 963388.0000000006 1947908.0000000002, 963187.9999999991 1947908.0000000002, 963188.0000000003 1948108.0000000007))",자양2동,1,POINT (963287.9999999995 1948008),963287.9999999995,1948008.0
238,12,24,2,"POLYGON ((963187.9999999991 1947908.0000000002, 963388.0000000006 1947908.0000000002, 963387.9999999991 1947707.999999999, 963188.000000001 1947708.0000000005, 963187.9999999991 1947908.0000000002))",자양2동,1,POINT (963287.9999999999 1947808.0000000002),963287.9999999999,1947808.0000000002
239,12,25,0,"POLYGON ((963188.000000001 1947708.0000000005, 963387.9999999991 1947707.999999999, 963388.0000000009 1947508, 963187.999999999 1947508, 963188.000000001 1947708.0000000005))",자양2동,0,POINT (963287.9999999999 1947607.9999999995),963287.9999999999,1947607.9999999995
240,12,26,0,"POLYGON ((963187.999999999 1947508, 963388.0000000009 1947508, 963388.0000000008 1947307.9999999988, 963188.0000000009 1947308.000000001, 963187.999999999 1947508))",자양2동,0,POINT (963288.0000000007 1947408.0000000002),963288.0000000007,1947408.0000000002
241,12,27,0,"POLYGON ((963188.0000000009 1947308.000000001, 963388.0000000008 1947307.9999999988, 963388.0000000005 1947107.9999999998, 963187.9999999997 1947107.9999999998, 963188.0000000009 1947308.000000001))",자양2동,0,POINT (963288.0000000002 1947208),963288.0000000002,1947208.0
242,13,1,0,"POLYGON ((963388.0000000009 1952508.0000000005, 963588.000000001 1952508.0000000005, 963588 1952308, 963388.0000000005 1952308, 963388.0000000009 1952508.0000000005))",중곡4동,2,POINT (963488.0000000006 1952408),963488.0000000006,1952408.0
243,13,2,0,"POLYGON ((963388.0000000005 1952308, 963588 1952308, 963587.9999999991 1952108.000000001, 963388.0000000003 1952108.0000000002, 963388.0000000005 1952308))",중곡4동,1,POINT (963487.9999999999 1952208.0000000002),963487.9999999999,1952208.0000000002
244,13,3,0,"POLYGON ((963388.0000000003 1952108.0000000002, 963587.9999999991 1952108.000000001, 963587.9999999999 1951908.0000000005, 963388 1951908.0000000005, 963388.0000000003 1952108.0000000002))",중곡4동,1,POINT (963487.9999999998 1952008.0000000007),963487.9999999998,1952008.0000000007
245,13,4,1,"POLYGON ((963388 1951908.0000000005, 963587.9999999999 1951908.0000000005, 963587.9999999995 1951708.0000000007, 963388.0000000008 1951708, 963388 1951908.0000000005))",중곡3동,0,POINT (963488.0000000001 1951808.0000000005),963488.0000000001,1951808.0000000005
246,13,5,0,"POLYGON ((963388.0000000008 1951708, 963587.9999999995 1951708.0000000007, 963587.9999999998 1951508.0000000002, 963388.0000000001 1951508.0000000002, 963388.0000000008 1951708))",중곡2동,2,POINT (963488 1951608.0000000002),963488.0,1951608.0000000002
247,13,6,1,"POLYGON ((963388.0000000001 1951508.0000000002, 963587.9999999998 1951508.0000000002, 963587.9999999999 1951307.9999999998, 963387.9999999994 1951307.999999999, 963388.0000000001 1951508.0000000002))",중곡2동,1,POINT (963487.9999999999 1951407.9999999995),963487.9999999999,1951407.9999999995
248,13,7,0,"POLYGON ((963387.9999999994 1951307.999999999, 963587.9999999999 1951307.9999999998, 963587.9999999992 1951107.9999999993, 963388.0000000001 1951108, 963387.9999999994 1951307.999999999))",중곡2동,1,POINT (963487.9999999997 1951207.9999999993),963487.9999999997,1951207.9999999993
249,13,8,0,"POLYGON ((963388.0000000001 1951108, 963587.9999999992 1951107.9999999993, 963587.9999999994 1950908.0000000002, 963387.9999999995 1950908.0000000002, 963388.0000000001 1951108))",중곡2동,0,POINT (963487.9999999994 1951007.9999999998),963487.9999999994,1951007.9999999998
250,13,9,0,"POLYGON ((963387.9999999995 1950908.0000000002, 963587.9999999994 1950908.0000000002, 963587.9999999999 1950707.9999999998, 963387.9999999992 1950707.9999999984, 963387.9999999995 1950908.0000000002))",중곡2동,3,POINT (963487.9999999994 1950807.9999999993),963487.9999999994,1950807.9999999993
251,13,10,0,"POLYGON ((963387.9999999992 1950707.9999999984, 963587.9999999999 1950707.9999999998, 963588 1950508.0000000007, 963388.0000000007 1950508.0000000007, 963387.9999999992 1950707.9999999984))",능동,0,POINT (963488.0000000001 1950608.0000000002),963488.0000000001,1950608.0000000002
252,13,11,0,"POLYGON ((963388.0000000007 1950508.0000000007, 963588 1950508.0000000007, 963587.9999999991 1950308.0000000002, 963388.000000001 1950308.0000000002, 963388.0000000007 1950508.0000000007))",능동,0,POINT (963488.0000000002 1950408.0000000007),963488.0000000002,1950408.0000000007
253,13,12,0,"POLYGON ((963388.000000001 1950308.0000000002, 963587.9999999991 1950308.0000000002, 963587.9999999988 1950107.999999999, 963387.9999999997 1950107.999999999, 963388.000000001 1950308.0000000002))",능동,1,POINT (963487.9999999995 1950207.9999999995),963487.9999999995,1950207.9999999995
254,13,13,1,"POLYGON ((963387.9999999997 1950107.999999999, 963587.9999999988 1950107.999999999, 963588.0000000009 1949908.0000000007, 963388.0000000003 1949908.0000000007, 963387.9999999997 1950107.999999999))",구의2동,0,POINT (963488 1950008),963488.0,1950008.0
255,13,14,0,"POLYGON ((963388.0000000003 1949908.0000000007, 963588.0000000009 1949908.0000000007, 963588.0000000001 1949708.0000000002, 963388.0000000002 1949708.0000000002, 963388.0000000003 1949908.0000000007))",구의2동,0,POINT (963488.0000000003 1949808.0000000005),963488.0000000003,1949808.0000000005
256,13,15,0,"POLYGON ((963388.0000000002 1949708.0000000002, 963588.0000000001 1949708.0000000002, 963588.0000000005 1949507.9999999998, 963388.0000000009 1949507.9999999998, 963388.0000000002 1949708.0000000002))",구의2동,1,POINT (963488.0000000005 1949608.0000000002),963488.0000000005,1949608.0000000002
257,13,16,0,"POLYGON ((963388.0000000009 1949507.9999999998, 963588.0000000005 1949507.9999999998, 963588.0000000012 1949307.9999999993, 963387.9999999994 1949308, 963388.0000000009 1949507.9999999998))",구의1동,1,POINT (963488.0000000006 1949407.9999999993),963488.0000000006,1949407.9999999993
258,13,17,2,"POLYGON ((963387.9999999994 1949308, 963588.0000000012 1949307.9999999993, 963587.9999999994 1949108.0000000002, 963387.9999999997 1949108.0000000002, 963387.9999999994 1949308))",구의1동,1,POINT (963487.9999999999 1949207.9999999998),963487.9999999999,1949207.9999999998
259,13,18,0,"POLYGON ((963387.9999999997 1949108.0000000002, 963587.9999999994 1949108.0000000002, 963587.9999999991 1948908.0000000012, 963388.0000000009 1948908.0000000005, 963387.9999999997 1949108.0000000002))",구의1동,1,POINT (963487.9999999998 1949008.000000001),963487.9999999998,1949008.000000001
260,13,19,0,"POLYGON ((963388.0000000009 1948908.0000000005, 963587.9999999991 1948908.0000000012, 963587.9999999997 1948707.9999999993, 963388.0000000005 1948708.0000000007, 963388.0000000009 1948908.0000000005))",구의1동,0,POINT (963488.0000000001 1948808.0000000005),963488.0000000001,1948808.0000000005
261,13,20,0,"POLYGON ((963388.0000000005 1948708.0000000007, 963587.9999999997 1948707.9999999993, 963588.0000000005 1948508.000000001, 963387.9999999997 1948508.0000000016, 963388.0000000005 1948708.0000000007))",자양2동,0,POINT (963487.9999999999 1948608.0000000007),963487.9999999999,1948608.0000000007
262,13,21,0,"POLYGON ((963387.9999999997 1948508.0000000016, 963588.0000000005 1948508.000000001, 963588.0000000009 1948307.9999999998, 963388.0000000002 1948308.0000000005, 963387.9999999997 1948508.0000000016))",자양2동,1,POINT (963488.0000000002 1948408.0000000007),963488.0000000002,1948408.0000000007
263,13,22,0,"POLYGON ((963388.0000000002 1948308.0000000005, 963588.0000000009 1948307.9999999998, 963588.0000000003 1948108.0000000007, 963387.9999999993 1948108, 963388.0000000002 1948308.0000000005))",자양2동,4,POINT (963488 1948208.0000000005),963488.0,1948208.0000000005
264,13,23,0,"POLYGON ((963387.9999999993 1948108, 963588.0000000003 1948108.0000000007, 963588.0000000005 1947908.000000001, 963388.0000000006 1947908.0000000002, 963387.9999999993 1948108))",자양2동,0,POINT (963488.0000000001 1948008.000000001),963488.0000000001,1948008.000000001
265,13,24,0,"POLYGON ((963388.0000000006 1947908.0000000002, 963588.0000000005 1947908.000000001, 963588.0000000006 1947708.0000000012, 963387.9999999991 1947707.999999999, 963388.0000000006 1947908.0000000002))",자양2동,0,POINT (963487.9999999999 1947808),963487.9999999999,1947808.0
266,13,25,0,"POLYGON ((963387.9999999991 1947707.999999999, 963588.0000000006 1947708.0000000012, 963588.0000000002 1947508.0000000007, 963388.0000000009 1947508, 963387.9999999991 1947707.999999999))",자양2동,0,POINT (963488.0000000002 1947608.0000000005),963488.0000000002,1947608.0000000005
267,13,26,0,"POLYGON ((963388.0000000009 1947508, 963588.0000000002 1947508.0000000007, 963588.0000000009 1947308.000000001, 963388.0000000008 1947307.9999999988, 963388.0000000009 1947508))",자양2동,0,POINT (963488.0000000005 1947408),963488.0000000005,1947408.0
268,14,1,0,"POLYGON ((963588.000000001 1952508.0000000005, 963788.0000000002 1952507.9999999998, 963787.9999999993 1952308.0000000007, 963588 1952308, 963588.000000001 1952508.0000000005))",중곡4동,0,POINT (963688.0000000002 1952407.9999999998),963688.0000000002,1952407.9999999998
269,14,2,0,"POLYGON ((963588 1952308, 963787.9999999993 1952308.0000000007, 963788.0000000005 1952108.0000000002, 963587.9999999991 1952108.000000001, 963588 1952308))",중곡4동,0,POINT (963687.9999999998 1952208.0000000005),963687.9999999998,1952208.0000000005
270,14,3,0,"POLYGON ((963587.9999999991 1952108.000000001, 963788.0000000005 1952108.0000000002, 963788.0000000009 1951908.0000000005, 963587.9999999999 1951908.0000000005, 963587.9999999991 1952108.000000001))",중곡4동,0,POINT (963688 1952008.0000000007),963688.0,1952008.0000000007
271,14,4,0,"POLYGON ((963587.9999999999 1951908.0000000005, 963788.0000000009 1951908.0000000005, 963788 1951708, 963587.9999999995 1951708.0000000007, 963587.9999999999 1951908.0000000005))",중곡4동,0,POINT (963688.0000000002 1951808.0000000005),963688.0000000002,1951808.0000000005
272,14,5,0,"POLYGON ((963587.9999999995 1951708.0000000007, 963788 1951708, 963787.9999999995 1951508.0000000002, 963587.9999999998 1951508.0000000002, 963587.9999999995 1951708.0000000007))",중곡4동,1,POINT (963687.9999999997 1951608.0000000005),963687.9999999997,1951608.0000000005
273,14,6,0,"POLYGON ((963587.9999999998 1951508.0000000002, 963787.9999999995 1951508.0000000002, 963788.0000000012 1951307.999999999, 963587.9999999999 1951307.9999999998, 963587.9999999998 1951508.0000000002))",중곡4동,1,POINT (963688 1951407.9999999998),963688.0,1951407.9999999998
274,14,7,0,"POLYGON ((963587.9999999999 1951307.9999999998, 963788.0000000012 1951307.999999999, 963787.9999999997 1951108, 963587.9999999992 1951107.9999999993, 963587.9999999999 1951307.9999999998))",중곡4동,0,POINT (963687.9999999998 1951208),963687.9999999998,1951208.0
275,14,8,0,"POLYGON ((963587.9999999992 1951107.9999999993, 963787.9999999997 1951108, 963787.999999999 1950908.0000000002, 963587.9999999994 1950908.0000000002, 963587.9999999992 1951107.9999999993))",중곡4동,4,POINT (963687.9999999994 1951008),963687.9999999994,1951008.0
276,14,9,0,"POLYGON ((963587.9999999994 1950908.0000000002, 963787.999999999 1950908.0000000002, 963788.0000000009 1950708.0000000005, 963587.9999999999 1950707.9999999998, 963587.9999999994 1950908.0000000002))",중곡4동,3,POINT (963687.9999999998 1950808.0000000002),963687.9999999998,1950808.0000000002
277,14,10,0,"POLYGON ((963587.9999999999 1950707.9999999998, 963788.0000000009 1950708.0000000005, 963788.0000000002 1950508.0000000007, 963588 1950508.0000000007, 963587.9999999999 1950707.9999999998))",중곡4동,0,POINT (963688.0000000003 1950608.0000000002),963688.0000000003,1950608.0000000002
278,14,11,0,"POLYGON ((963588 1950508.0000000007, 963788.0000000002 1950508.0000000007, 963788.000000001 1950308.000000001, 963587.9999999991 1950308.0000000002, 963588 1950508.0000000007))",능동,0,POINT (963688 1950408.0000000005),963688.0,1950408.0000000005
279,14,12,0,"POLYGON ((963587.9999999991 1950308.0000000002, 963788.000000001 1950308.000000001, 963788.0000000003 1950107.9999999998, 963587.9999999988 1950107.999999999, 963587.9999999991 1950308.0000000002))",구의2동,0,POINT (963687.9999999999 1950208.0000000002),963687.9999999999,1950208.0000000002
280,14,13,0,"POLYGON ((963587.9999999988 1950107.999999999, 963788.0000000003 1950107.9999999998, 963787.9999999999 1949908, 963588.0000000009 1949908.0000000007, 963587.9999999988 1950107.999999999))",구의2동,1,POINT (963688.0000000001 1950008.0000000002),963688.0000000001,1950008.0000000002
281,14,14,1,"POLYGON ((963588.0000000009 1949908.0000000007, 963787.9999999999 1949908, 963787.999999999 1949707.9999999995, 963588.0000000001 1949708.0000000002, 963588.0000000009 1949908.0000000007))",구의2동,2,POINT (963688 1949808.0000000002),963688.0,1949808.0000000002
282,14,15,0,"POLYGON ((963588.0000000001 1949708.0000000002, 963787.999999999 1949707.9999999995, 963787.9999999995 1949507.9999999998, 963588.0000000005 1949507.9999999998, 963588.0000000001 1949708.0000000002))",구의2동,4,POINT (963687.9999999998 1949608),963687.9999999998,1949608.0
283,14,16,1,"POLYGON ((963588.0000000005 1949507.9999999998, 963787.9999999995 1949507.9999999998, 963788.0000000007 1949308, 963588.0000000012 1949307.9999999993, 963588.0000000005 1949507.9999999998))",구의1동,0,POINT (963688.0000000003 1949408),963688.0000000003,1949408.0
284,14,17,0,"POLYGON ((963588.0000000012 1949307.9999999993, 963788.0000000007 1949308, 963787.9999999999 1949107.9999999995, 963587.9999999994 1949108.0000000002, 963588.0000000012 1949307.9999999993))",구의1동,2,POINT (963688.0000000003 1949207.9999999998),963688.0000000003,1949207.9999999998
285,14,18,0,"POLYGON ((963587.9999999994 1949108.0000000002, 963787.9999999999 1949107.9999999995, 963788.0000000009 1948908.0000000012, 963587.9999999991 1948908.0000000012, 963587.9999999994 1949108.0000000002))",구의1동,1,POINT (963687.9999999997 1949008.0000000005),963687.9999999997,1949008.0000000005
286,14,19,0,"POLYGON ((963587.9999999991 1948908.0000000012, 963788.0000000009 1948908.0000000012, 963788.0000000009 1948708, 963587.9999999997 1948707.9999999993, 963587.9999999991 1948908.0000000012))",구의3동,0,POINT (963688 1948808.0000000005),963688.0,1948808.0000000005
287,14,20,0,"POLYGON ((963587.9999999997 1948707.9999999993, 963788.0000000009 1948708, 963787.9999999994 1948508.0000000002, 963588.0000000005 1948508.000000001, 963587.9999999997 1948707.9999999993))",자양2동,0,POINT (963688.0000000003 1948608.0000000002),963688.0000000003,1948608.0000000002
288,14,21,3,"POLYGON ((963588.0000000005 1948508.000000001, 963787.9999999994 1948508.0000000002, 963788.0000000003 1948307.9999999998, 963588.0000000009 1948307.9999999998, 963588.0000000005 1948508.000000001))",자양2동,0,POINT (963688.0000000002 1948408.0000000005),963688.0000000002,1948408.0000000005
289,14,22,1,"POLYGON ((963588.0000000009 1948307.9999999998, 963788.0000000003 1948307.9999999998, 963788.0000000008 1948108.0000000007, 963588.0000000003 1948108.0000000007, 963588.0000000009 1948307.9999999998))",자양2동,1,POINT (963688.0000000006 1948208),963688.0000000006,1948208.0
290,14,23,0,"POLYGON ((963588.0000000003 1948108.0000000007, 963788.0000000008 1948108.0000000007, 963788.0000000002 1947908.0000000002, 963588.0000000005 1947908.000000001, 963588.0000000003 1948108.0000000007))",자양2동,1,POINT (963688.0000000003 1948008.000000001),963688.0000000003,1948008.000000001
291,14,24,0,"POLYGON ((963588.0000000005 1947908.000000001, 963788.0000000002 1947908.0000000002, 963788.0000000003 1947708.0000000005, 963588.0000000006 1947708.0000000012, 963588.0000000005 1947908.000000001))",자양2동,0,POINT (963688.0000000006 1947808.0000000005),963688.0000000006,1947808.0000000005
292,14,25,0,"POLYGON ((963588.0000000006 1947708.0000000012, 963788.0000000003 1947708.0000000005, 963788.0000000007 1947507.9999999993, 963588.0000000002 1947508.0000000007, 963588.0000000006 1947708.0000000012))",자양2동,0,POINT (963688.0000000007 1947608.0000000002),963688.0000000007,1947608.0000000002
